transaction_id,account_id,customer_name,email,income_band,country,province,city,postal_code,account_type,transaction_type,transaction_amount,currency,merchant_name,merchant_category,payment_method,transaction_date,balance_before,balance_after,is_international,exchange_rate,is_fraud,device_type,recurring_payment,month,day_of_week,Month Name,Credit_vs_Debit,Fraud_Flag,Net_Change
TXN-000091,ACC-66441,Name_3230,user5922@example.com,Mid,Canada,Quebec,Laval,N9J 7N2,Savings,Credit,22.13,CAD,Merchant_496,Salary,Direct Debit,9/9/2025 23:20,1748.81,1770.94,FALSE,,FALSE,POS,FALSE,9,Tuesday,September,Credit,Clean,22.13
TXN-000092,ACC-70505,Name_4434,user8183@example.com,Upper-Mid,Canada,Alberta,Red Deer,M1S 7G4,Checking,Debit,52.91,CAD,Merchant_130,Dining,Wire,3/10/2026 2:00,7380.19,7327.27,FALSE,,FALSE,Web,TRUE,3,Tuesday,March,Debit,Clean,-52.92
TXN-000093,ACC-21138,Name_2791,user5067@example.com,Lower-Mid,Canada,Alberta,Red Deer,P2B 9R5,Savings,Credit,9.95,CAD,Merchant_55,Groceries,Card,1/24/2026 5:57,3721.37,3731.33,FALSE,,FALSE,Web,FALSE,1,Saturday,January,Credit,Clean,9.96
TXN-000094,ACC-28569,Name_6707,user6110@example.com,Lower-Mid,Canada,Quebec,Quebec City,N7J 8V5,Savings,Credit,14.47,CAD,Merchant_50,Healthcare,Wire,5/7/2025 12:52,2878.44,2892.92,FALSE,,FALSE,Web,TRUE,5,Wednesday,May,Credit,Clean,14.48
TXN-000095,ACC-70562,Name_4798,user7636@example.com,Low,Canada,Ontario,Mississauga,H2S 6A9,Checking,Debit,13.57,CAD,Merchant_231,Entertainment,Wire,9/11/2025 2:26,1728.52,1714.95,FALSE,,FALSE,Mobile,FALSE,9,Thursday,September,Debit,Clean,-13.57
TXN-000096,ACC-93769,Name_6134,user7367@example.com,Upper-Mid,Canada,Quebec,Quebec City,R9E 5P7,Credit,Credit,4.65,CAD,Merchant_89,Utilities,Card,3/4/2026 0:32,13463.75,13468.4,FALSE,,FALSE,POS,TRUE,3,Wednesday,March,Credit,Clean,4.65
TXN-000097,ACC-94575,Name_3838,user3733@example.com,Lower-Mid,Canada,Ontario,Toronto,V4G 2N7,Credit,Credit,27.01,CAD,Merchant_28,Salary,Card,12/26/2025 7:57,2927.03,2954.04,FALSE,,FALSE,Web,TRUE,12,Friday,December,Credit,Clean,27.01
TXN-000098,ACC-46025,Name_4683,user9808@example.com,Mid,Canada,Alberta,Red Deer,M2T 9V8,Credit,Debit,26.08,CAD,Merchant_58,Rent,Direct Debit,7/15/2025 18:01,3909.41,3883.34,FALSE,,FALSE,POS,FALSE,7,Tuesday,July,Debit,Clean,-26.07
TXN-000099,ACC-21401,Name_8193,user2923@example.com,Upper-Mid,Canada,British Columbia,Surrey,K3P 9S2,Credit,Debit,20.19,CAD,Merchant_72,Travel,Transfer,11/10/2025 17:21,14877.31,14857.12,FALSE,,FALSE,Mobile,FALSE,11,Monday,November,Debit,Clean,-20.19
TXN-000100,ACC-95969,Name_3078,user3174@example.com,Mid,Canada,British Columbia,Surrey,K2N 3R7,Checking,Debit,15.89,CAD,Merchant_296,Utilities,Wire,10/21/2025 10:16,3025.33,3009.45,FALSE,,FALSE,Web,FALSE,10,Tuesday,October,Debit,Clean,-15.88
TXN-000101,ACC-93209,Name_6869,user2037@example.com,Mid,Canada,Ontario,Ottawa,Y6J 6J7,Savings,Debit,4.88,CAD,Merchant_166,Utilities,Direct Debit,5/12/2025 8:28,3583.5,3578.62,FALSE,,FALSE,POS,FALSE,5,Monday,May,Debit,Clean,-4.88
TXN-000102,ACC-27290,Name_5945,user3604@example.com,Upper-Mid,Canada,Alberta,Edmonton,L1P 4C5,Credit,Debit,13.19,CAD,Merchant_463,Dining,Card,10/30/2025 15:43,13040.43,13027.24,FALSE,,TRUE,Web,FALSE,10,Thursday,October,Debit,Fraud,-13.19
TXN-000103,ACC-27324,Name_8826,user2160@example.com,Mid,Canada,Quebec,Quebec City,K6C 1E5,Savings,Credit,14.26,CAD,Merchant_452,Utilities,Transfer,5/25/2025 22:43,4337.65,4351.9,TRUE,0.97,FALSE,Mobile,FALSE,5,Sunday,May,Credit,Clean,14.25
TXN-000104,ACC-23168,Name_3293,user3017@example.com,Mid,Canada,Quebec,Montreal,R5S 5G3,Savings,Debit,9,CAD,Merchant_331,Rent,Transfer,11/6/2025 15:04,4080.7,4071.69,FALSE,,FALSE,POS,FALSE,11,Thursday,November,Debit,Clean,-9.01
TXN-000105,ACC-24777,Name_4949,user9185@example.com,Low,Canada,British Columbia,Surrey,C8A 5N2,Savings,Credit,17.09,CAD,Merchant_441,Entertainment,Direct Debit,7/26/2025 0:23,1724.73,1741.82,FALSE,,FALSE,POS,FALSE,7,Saturday,July,Credit,Clean,17.09
TXN-000106,ACC-62727,Name_2350,user9791@example.com,Low,Canada,Alberta,Calgary,Y9G 4C4,Checking,Credit,30.09,CAD,Merchant_262,Travel,Transfer,10/23/2025 22:43,321.56,351.64,FALSE,,FALSE,POS,FALSE,10,Thursday,October,Credit,Clean,30.08
TXN-000107,ACC-33022,Name_2956,user1207@example.com,Mid,Canada,Ontario,Ottawa,G0H 7P8,Credit,Credit,132.45,CAD,Merchant_401,Utilities,Transfer,3/2/2026 8:41,1405.34,1537.79,FALSE,,FALSE,Web,TRUE,3,Monday,March,Credit,Clean,132.45
TXN-000108,ACC-84302,Name_3734,user7024@example.com,Upper-Mid,Canada,British Columbia,Surrey,H4E 9E3,Credit,Debit,23.92,CAD,Merchant_261,Groceries,Card,4/23/2025 0:53,6263.77,6239.85,FALSE,,FALSE,Mobile,FALSE,4,Wednesday,April,Debit,Clean,-23.92
TXN-000109,ACC-20208,Name_7108,user2956@example.com,Lower-Mid,Canada,Alberta,Edmonton,X0H 3X0,Savings,Credit,25.99,CAD,Merchant_36,Healthcare,Direct Debit,9/4/2025 17:51,3759.06,3785.05,FALSE,,FALSE,Web,FALSE,9,Thursday,September,Credit,Clean,25.99
TXN-000110,ACC-10835,Name_7718,user1391@example.com,Lower-Mid,Canada,Alberta,Calgary,K8P 0N0,Credit,Credit,18.64,CAD,Merchant_193,Utilities,Card,12/29/2025 16:08,3245.78,3264.42,FALSE,,FALSE,Mobile,FALSE,12,Monday,December,Credit,Clean,18.64
TXN-000111,ACC-76247,Name_3187,user7461@example.com,Mid,Canada,Quebec,Quebec City,C9B 6G3,Savings,Credit,2.95,CAD,Merchant_134,Salary,Wire,5/8/2025 3:05,5981.57,5984.52,FALSE,,FALSE,POS,FALSE,5,Thursday,May,Credit,Clean,2.95
TXN-000112,ACC-56961,Name_4401,user8404@example.com,Mid,Canada,British Columbia,Victoria,M7L 1C2,Credit,Debit,19.56,CAD,Merchant_156,Groceries,Transfer,10/19/2025 12:33,1952.78,1933.22,FALSE,,FALSE,Web,TRUE,10,Sunday,October,Debit,Clean,-19.56
TXN-000113,ACC-28322,Name_2989,user1195@example.com,Lower-Mid,Canada,Quebec,Quebec City,B3G 3R5,Credit,Credit,21.33,CAD,Merchant_323,Rent,Direct Debit,5/12/2025 23:05,1545.94,1567.27,FALSE,,FALSE,Mobile,TRUE,5,Monday,May,Credit,Clean,21.33
TXN-000114,ACC-61773,Name_9128,user1483@example.com,High,Canada,Ontario,Toronto,R6H 5J2,Savings,Debit,235.86,CAD,Merchant_144,Healthcare,Transfer,1/12/2026 22:51,21925.1,21689.23,FALSE,,FALSE,Mobile,FALSE,1,Monday,January,Debit,Clean,-235.87
TXN-000115,ACC-81258,Name_1319,user7266@example.com,Lower-Mid,Canada,Quebec,Laval,P7Y 7P9,Credit,Debit,16.57,CAD,Merchant_165,Entertainment,Direct Debit,7/31/2025 5:50,2427.41,2410.84,FALSE,,FALSE,Mobile,TRUE,7,Thursday,July,Debit,Clean,-16.57
TXN-000116,ACC-79951,Name_1916,user4594@example.com,Upper-Mid,Canada,Quebec,Montreal,R5H 2K9,Savings,Debit,27.15,CAD,Merchant_413,Salary,Card,2/24/2026 16:16,9353.19,9326.03,FALSE,,FALSE,POS,FALSE,2,Tuesday,February,Debit,Clean,-27.16
TXN-000117,ACC-72650,Name_1011,user6435@example.com,High,Canada,Quebec,Laval,J2N 2N0,Checking,Debit,19.4,CAD,Merchant_76,Dining,Card,7/15/2025 9:32,15373.38,15353.98,FALSE,,FALSE,POS,FALSE,7,Tuesday,July,Debit,Clean,-19.4
TXN-000118,ACC-83659,Name_6846,user4657@example.com,Upper-Mid,Canada,Ontario,Ottawa,H6M 4G2,Credit,Credit,6.24,CAD,Merchant_1,Entertainment,Card,2/20/2026 19:10,6871.24,6877.48,FALSE,,FALSE,Mobile,FALSE,2,Friday,February,Credit,Clean,6.24
TXN-000119,ACC-54007,Name_8317,user1186@example.com,Mid,Canada,Quebec,Laval,L3K 1P4,Checking,Debit,62.98,CAD,Merchant_369,Groceries,Card,3/23/2026 6:39,6217.4,6154.42,FALSE,,FALSE,Web,FALSE,3,Monday,March,Debit,Clean,-62.98
TXN-000120,ACC-51774,Name_5278,user2715@example.com,Upper-Mid,Canada,Alberta,Calgary,C5H 6H1,Credit,Debit,42.6,CAD,Merchant_483,Rent,Direct Debit,4/11/2025 18:00,4217.14,4174.54,FALSE,,FALSE,POS,FALSE,4,Friday,April,Debit,Clean,-42.6
TXN-000121,ACC-80795,Name_5346,user5612@example.com,Low,Canada,Alberta,Red Deer,M3E 0R9,Credit,Debit,44.3,CAD,Merchant_431,Healthcare,Transfer,1/3/2026 8:58,1896.4,1852.09,FALSE,,FALSE,Mobile,FALSE,1,Saturday,January,Debit,Clean,-44.31
TXN-000122,ACC-62096,Name_8715,user9013@example.com,Lower-Mid,Canada,Alberta,Calgary,L1Y 6H5,Savings,Credit,8.09,CAD,Merchant_190,Dining,Wire,5/23/2025 18:49,2600.75,2608.84,FALSE,,FALSE,Mobile,FALSE,5,Friday,May,Credit,Clean,8.09
TXN-000123,ACC-17993,Name_7342,user9561@example.com,Lower-Mid,Canada,Alberta,Edmonton,S8V 9K7,Savings,Credit,81.68,CAD,Merchant_41,Entertainment,Card,1/20/2026 16:34,715.74,797.42,FALSE,,FALSE,POS,FALSE,1,Tuesday,January,Credit,Clean,81.68
TXN-000124,ACC-92211,Name_3422,user5225@example.com,High,Canada,Quebec,Montreal,N1C 6Y6,Credit,Debit,4.94,CAD,Merchant_167,Utilities,Wire,11/2/2025 15:51,16094.5,16089.55,FALSE,,FALSE,Mobile,FALSE,11,Sunday,November,Debit,Clean,-4.95
TXN-000125,ACC-60206,Name_8955,user8750@example.com,Lower-Mid,Canada,Alberta,Calgary,B2L 6G9,Credit,Debit,36.12,CAD,Merchant_349,Entertainment,Card,9/17/2025 22:15,2557.77,2521.65,FALSE,,FALSE,Web,FALSE,9,Wednesday,September,Debit,Clean,-36.12
TXN-000126,ACC-39878,Name_3201,user5923@example.com,Lower-Mid,Canada,British Columbia,Surrey,T5L 6C3,Savings,Credit,179.55,CAD,Merchant_109,Entertainment,Wire,3/17/2026 6:05,3722.92,3902.47,FALSE,,FALSE,POS,FALSE,3,Tuesday,March,Credit,Clean,179.55
TXN-000127,ACC-14334,Name_8478,user1828@example.com,Upper-Mid,Canada,Ontario,Mississauga,P3L 5T8,Savings,Debit,7.46,CAD,Merchant_326,Rent,Card,7/5/2025 10:14,12366.2,12358.74,FALSE,,FALSE,Mobile,FALSE,7,Saturday,July,Debit,Clean,-7.46
TXN-000128,ACC-38091,Name_4626,user4688@example.com,High,Canada,Alberta,Calgary,J4S 8A0,Savings,Debit,11.4,CAD,Merchant_467,Dining,Transfer,6/17/2025 3:48,18863.72,18852.32,FALSE,,FALSE,POS,FALSE,6,Tuesday,June,Debit,Clean,-11.4
TXN-000129,ACC-91737,Name_7506,user2676@example.com,Mid,Canada,Quebec,Quebec City,A8P 8M4,Credit,Credit,22.19,CAD,Merchant_56,Healthcare,Card,8/27/2025 6:32,5965.58,5987.77,FALSE,,FALSE,Web,FALSE,8,Wednesday,August,Credit,Clean,22.19
TXN-000130,ACC-51888,Name_3292,user1417@example.com,Lower-Mid,Canada,British Columbia,Victoria,V4L 6R6,Credit,Debit,12.14,CAD,Merchant_19,Travel,Direct Debit,1/26/2026 21:41,3623.31,3611.17,FALSE,,FALSE,POS,FALSE,1,Monday,January,Debit,Clean,-12.14
TXN-000131,ACC-53992,Name_2463,user4641@example.com,Lower-Mid,Canada,Alberta,Red Deer,P3M 6N5,Savings,Credit,4.26,CAD,Merchant_300,Utilities,Wire,1/5/2026 14:42,1094.95,1099.21,FALSE,,FALSE,Mobile,FALSE,1,Monday,January,Credit,Clean,4.26
TXN-000132,ACC-69974,Name_3346,user6183@example.com,Upper-Mid,Canada,Ontario,Ottawa,H1V 5H5,Credit,Debit,21.51,CAD,Merchant_30,Groceries,Wire,10/21/2025 3:56,6580.27,6558.76,FALSE,,FALSE,Web,FALSE,10,Tuesday,October,Debit,Clean,-21.51
TXN-000133,ACC-36137,Name_7112,user1230@example.com,Upper-Mid,Canada,Quebec,Laval,N8J 0A3,Checking,Credit,6.94,CAD,Merchant_356,Salary,Direct Debit,3/27/2025 10:33,10373.76,10380.7,FALSE,,FALSE,Mobile,TRUE,3,Thursday,March,Credit,Clean,6.94
TXN-000134,ACC-34697,Name_3701,user7609@example.com,Low,Canada,British Columbia,Vancouver,A3K 2J0,Credit,Credit,32.25,CAD,Merchant_259,Dining,Card,9/17/2025 0:21,282.29,314.55,FALSE,,FALSE,Web,FALSE,9,Wednesday,September,Credit,Clean,32.26
TXN-000135,ACC-81733,Name_5140,user8772@example.com,Upper-Mid,Canada,Ontario,Ottawa,G3A 4S1,Credit,Debit,8.01,CAD,Merchant_267,Utilities,Transfer,11/7/2025 21:06,14936.16,14928.15,TRUE,0.99,FALSE,Mobile,FALSE,11,Friday,November,Debit,Clean,-8.01
TXN-000136,ACC-75058,Name_4402,user8875@example.com,Low,Canada,Ontario,Ottawa,N3A 0C1,Credit,Debit,94.63,CAD,Merchant_343,Healthcare,Transfer,6/15/2025 10:34,391.27,296.65,FALSE,,FALSE,Mobile,FALSE,6,Sunday,June,Debit,Clean,-94.62
TXN-000137,ACC-98705,Name_6123,user7979@example.com,Upper-Mid,Canada,Ontario,Mississauga,E1B 0G2,Savings,Debit,9.18,CAD,Merchant_184,Healthcare,Direct Debit,4/14/2025 18:22,14727.49,14718.31,FALSE,,FALSE,POS,TRUE,4,Monday,April,Debit,Clean,-9.18
TXN-000138,ACC-17686,Name_3611,user2699@example.com,Low,Canada,British Columbia,Vancouver,S9V 9T2,Credit,Credit,14.56,CAD,Merchant_195,Salary,Card,5/21/2025 13:43,920.45,935.01,FALSE,,FALSE,POS,FALSE,5,Wednesday,May,Credit,Clean,14.56
TXN-000139,ACC-91033,Name_2560,user8091@example.com,High,Canada,Quebec,Quebec City,K7P 6G8,Credit,Debit,45.31,CAD,Merchant_28,Groceries,Transfer,9/15/2025 1:32,21197.99,21152.68,FALSE,,FALSE,POS,FALSE,9,Monday,September,Debit,Clean,-45.31
TXN-000140,ACC-85108,Name_8341,user2442@example.com,Low,Canada,Alberta,Calgary,V7N 1V0,Checking,Credit,5.87,CAD,Merchant_207,Entertainment,Card,11/15/2025 23:50,1084.97,1090.83,FALSE,,FALSE,POS,FALSE,11,Saturday,November,Credit,Clean,5.86
TXN-000141,ACC-83420,Name_8751,user6952@example.com,High,Canada,Ontario,Mississauga,T1E 3A5,Savings,Credit,25.22,CAD,Merchant_425,Utilities,Direct Debit,7/17/2025 23:20,27160.73,27185.95,FALSE,,FALSE,POS,TRUE,7,Thursday,July,Credit,Clean,25.22
TXN-000142,ACC-24125,Name_7790,user1761@example.com,Low,Canada,Quebec,Quebec City,E7T 9X2,Savings,Credit,74.23,CAD,Merchant_3,Groceries,Wire,7/1/2025 7:20,1490.34,1564.57,FALSE,,FALSE,POS,FALSE,7,Tuesday,July,Credit,Clean,74.23
TXN-000143,ACC-62149,Name_6617,user5819@example.com,Mid,Canada,Quebec,Laval,T2G 6X4,Credit,Credit,4.02,CAD,Merchant_281,Salary,Transfer,3/14/2026 16:16,3711.84,3715.86,FALSE,,FALSE,Mobile,FALSE,3,Saturday,March,Credit,Clean,4.02
TXN-000144,ACC-84794,Name_7839,user9747@example.com,Lower-Mid,Canada,British Columbia,Surrey,M6A 8E0,Savings,Credit,24.16,CAD,Merchant_75,Groceries,Card,1/7/2026 0:36,3934.67,3958.83,FALSE,,FALSE,Mobile,FALSE,1,Wednesday,January,Credit,Clean,24.16
TXN-000145,ACC-39400,Name_7371,user4892@example.com,Mid,Canada,Quebec,Quebec City,X4B 6R6,Credit,Credit,26.05,CAD,Merchant_161,Groceries,Card,3/6/2026 8:34,6490.5,6516.55,FALSE,,FALSE,POS,FALSE,3,Friday,March,Credit,Clean,26.05
TXN-000146,ACC-32779,Name_9418,user2955@example.com,High,Canada,Alberta,Calgary,R0S 4Y4,Checking,Debit,43.9,CAD,Merchant_83,Utilities,Card,3/9/2026 11:10,33342.25,33298.36,FALSE,,FALSE,Web,FALSE,3,Monday,March,Debit,Clean,-43.89
TXN-000147,ACC-78864,Name_4603,user4012@example.com,Low,Canada,Quebec,Montreal,X1X 2S8,Credit,Credit,5.83,CAD,Merchant_207,Rent,Direct Debit,5/2/2025 7:19,780.73,786.56,FALSE,,FALSE,Mobile,FALSE,5,Friday,May,Credit,Clean,5.83
TXN-000148,ACC-91412,Name_4994,user1653@example.com,Lower-Mid,Canada,British Columbia,Victoria,N6E 6L8,Credit,Debit,5.36,CAD,Merchant_145,Groceries,Direct Debit,7/27/2025 5:38,3134.29,3128.93,FALSE,,FALSE,POS,FALSE,7,Sunday,July,Debit,Clean,-5.36
TXN-000149,ACC-99837,Name_7950,user2702@example.com,Low,Canada,Alberta,Edmonton,J8S 1G0,Savings,Debit,33.85,CAD,Merchant_368,Salary,Card,2/10/2026 15:54,1816.91,1783.06,FALSE,,FALSE,Mobile,TRUE,2,Tuesday,February,Debit,Clean,-33.85
TXN-000150,ACC-94072,Name_2036,user1745@example.com,Mid,Canada,Quebec,Quebec City,C5X 1M4,Credit,Credit,27.03,CAD,Merchant_45,Utilities,Wire,5/25/2025 1:59,2810.54,2837.57,FALSE,,FALSE,Web,FALSE,5,Sunday,May,Credit,Clean,27.03
TXN-000151,ACC-82551,Name_3316,user3019@example.com,Low,Canada,Ontario,Ottawa,B0R 8Y1,Savings,Debit,25.8,CAD,Merchant_108,Salary,Transfer,2/19/2026 19:59,595.76,569.96,FALSE,,FALSE,Web,FALSE,2,Thursday,February,Debit,Clean,-25.8
TXN-000152,ACC-82045,Name_2198,user5762@example.com,Low,Canada,Quebec,Montreal,C4E 3V5,Savings,Debit,28.4,CAD,Merchant_66,Travel,Card,12/31/2025 23:40,1310.39,1281.99,FALSE,,FALSE,Web,FALSE,12,Wednesday,December,Debit,Clean,-28.4
TXN-000153,ACC-39035,Name_8145,user5533@example.com,Mid,Canada,Quebec,Quebec City,P2N 7T7,Savings,Credit,10.18,CAD,Merchant_397,Utilities,Wire,9/1/2025 16:49,5854.21,5864.38,FALSE,,FALSE,POS,TRUE,9,Monday,September,Credit,Clean,10.17
TXN-000154,ACC-86269,Name_7637,user4485@example.com,Upper-Mid,Canada,Ontario,Ottawa,B8L 8Y7,Credit,Debit,25.34,CAD,Merchant_397,Dining,Direct Debit,2/11/2026 9:51,13636.03,13610.69,FALSE,,FALSE,Web,FALSE,2,Wednesday,February,Debit,Clean,-25.34
TXN-000155,ACC-84162,Name_3395,user8921@example.com,Mid,Canada,British Columbia,Vancouver,P0K 7K1,Savings,Debit,26.93,CAD,Merchant_190,Travel,Card,6/14/2025 14:35,4515.17,4488.25,FALSE,,FALSE,POS,FALSE,6,Saturday,June,Debit,Clean,-26.92
TXN-000156,ACC-59369,Name_7201,user6985@example.com,Mid,Canada,British Columbia,Victoria,C8L 6K8,Savings,Credit,9.83,CAD,Merchant_181,Salary,Wire,12/29/2025 3:10,7864.13,7873.96,FALSE,,FALSE,Web,FALSE,12,Monday,December,Credit,Clean,9.83
TXN-000157,ACC-64344,Name_6410,user2856@example.com,Upper-Mid,Canada,Ontario,Mississauga,V7V 3H6,Checking,Debit,129.77,CAD,Merchant_125,Groceries,Transfer,5/25/2025 6:13,6369.71,6239.94,FALSE,,FALSE,POS,FALSE,5,Sunday,May,Debit,Clean,-129.77
TXN-000158,ACC-96736,Name_5644,user2404@example.com,Mid,Canada,Quebec,Laval,J7V 7H3,Savings,Credit,32.26,CAD,Merchant_308,Dining,Transfer,4/4/2025 8:45,2164.39,2196.65,FALSE,,FALSE,POS,FALSE,4,Friday,April,Credit,Clean,32.26
TXN-000159,ACC-29603,Name_2577,user3906@example.com,Upper-Mid,Canada,British Columbia,Vancouver,V9B 8X1,Checking,Debit,6.1,CAD,Merchant_247,Dining,Card,12/9/2025 6:25,5757.77,5751.66,TRUE,1.33,FALSE,POS,FALSE,12,Tuesday,December,Debit,Clean,-6.11
TXN-000160,ACC-65769,Name_3193,user5170@example.com,Upper-Mid,Canada,Alberta,Edmonton,V3C 4Y6,Savings,Credit,38.73,CAD,Merchant_97,Groceries,Card,3/17/2026 3:05,8785.48,8824.21,FALSE,,FALSE,POS,FALSE,3,Tuesday,March,Credit,Clean,38.73
TXN-000161,ACC-46118,Name_7511,user4337@example.com,Mid,Canada,Ontario,Ottawa,S8Y 7H5,Credit,Credit,7.58,CAD,Merchant_285,Healthcare,Direct Debit,1/8/2026 20:38,3535.89,3543.47,FALSE,,FALSE,Web,FALSE,1,Thursday,January,Credit,Clean,7.58
TXN-000162,ACC-99727,Name_1852,user3633@example.com,Low,Canada,Alberta,Red Deer,R0C 2V9,Savings,Debit,44.13,CAD,Merchant_46,Rent,Direct Debit,9/15/2025 2:38,1754.89,1710.77,FALSE,,FALSE,Mobile,FALSE,9,Monday,September,Debit,Clean,-44.12
TXN-000163,ACC-77915,Name_5685,user4190@example.com,Lower-Mid,Canada,Ontario,Mississauga,B9X 8K9,Checking,Debit,63.98,CAD,Merchant_346,Groceries,Direct Debit,7/7/2025 6:58,2648.88,2584.9,FALSE,,FALSE,Mobile,FALSE,7,Monday,July,Debit,Clean,-63.98
TXN-000164,ACC-55544,Name_5530,user4707@example.com,High,Canada,Quebec,Montreal,J7R 9A4,Checking,Debit,8.84,CAD,Merchant_209,Rent,Card,1/6/2026 3:21,29745.19,29736.35,FALSE,,FALSE,POS,FALSE,1,Tuesday,January,Debit,Clean,-8.84
TXN-000165,ACC-86916,Name_1448,user8896@example.com,High,Canada,Ontario,Mississauga,E4C 6K3,Savings,Credit,52.63,CAD,Merchant_212,Salary,Card,11/15/2025 6:28,48574.33,48626.96,FALSE,,FALSE,POS,FALSE,11,Saturday,November,Credit,Clean,52.63
TXN-000166,ACC-34925,Name_9175,user4271@example.com,Low,Canada,Quebec,Quebec City,K3L 3K3,Checking,Credit,30.35,CAD,Merchant_429,Salary,Transfer,6/27/2025 8:42,1412.66,1443.01,FALSE,,FALSE,Mobile,TRUE,6,Friday,June,Credit,Clean,30.35
TXN-000167,ACC-33969,Name_9374,user5591@example.com,High,Canada,Ontario,Mississauga,R3G 0X6,Savings,Credit,45.7,CAD,Merchant_482,Groceries,Direct Debit,1/13/2026 17:30,43616.45,43662.14,FALSE,,FALSE,Web,FALSE,1,Tuesday,January,Credit,Clean,45.69
TXN-000168,ACC-44452,Name_4885,user5413@example.com,High,Canada,Quebec,Quebec City,V9N 5H7,Savings,Debit,133.86,CAD,Merchant_108,Entertainment,Direct Debit,8/4/2025 14:34,16851.6,16717.74,FALSE,,FALSE,Web,FALSE,8,Monday,August,Debit,Clean,-133.86
TXN-000169,ACC-29601,Name_8749,user1159@example.com,Low,Canada,British Columbia,Victoria,H6V 2X8,Credit,Debit,15.71,CAD,Merchant_162,Healthcare,Direct Debit,7/3/2025 13:50,436.05,420.34,FALSE,,FALSE,Web,FALSE,7,Thursday,July,Debit,Clean,-15.71
TXN-000170,ACC-12599,Name_7746,user2986@example.com,Low,Canada,Ontario,Ottawa,P9J 9Y2,Savings,Credit,9.45,CAD,Merchant_182,Salary,Wire,1/4/2026 17:21,494.02,503.47,FALSE,,FALSE,POS,FALSE,1,Sunday,January,Credit,Clean,9.45
TXN-000171,ACC-55039,Name_4739,user6136@example.com,Mid,Canada,Ontario,Ottawa,N4L 9R4,Savings,Credit,8.25,CAD,Merchant_400,Salary,Wire,4/30/2025 11:09,7077.8,7086.06,FALSE,,FALSE,Web,TRUE,4,Wednesday,April,Credit,Clean,8.26
TXN-000172,ACC-13455,Name_7504,user9584@example.com,Upper-Mid,Canada,Ontario,Toronto,C1L 9G1,Credit,Debit,8.88,CAD,Merchant_477,Entertainment,Direct Debit,11/23/2025 2:02,3960.78,3951.89,FALSE,,FALSE,Mobile,FALSE,11,Sunday,November,Debit,Clean,-8.89
TXN-000173,ACC-68306,Name_3213,user9835@example.com,Mid,Canada,British Columbia,Victoria,H9T 9S8,Credit,Credit,18.6,CAD,Merchant_328,Utilities,Direct Debit,12/26/2025 17:34,1200,1218.59,FALSE,,FALSE,Web,FALSE,12,Friday,December,Credit,Clean,18.59
TXN-000174,ACC-74478,Name_8816,user5908@example.com,Lower-Mid,Canada,Ontario,Ottawa,A6M 9K0,Credit,Debit,28.25,CAD,Merchant_192,Travel,Wire,3/30/2025 7:58,1045.01,1016.76,FALSE,,FALSE,POS,FALSE,3,Sunday,March,Debit,Clean,-28.25
TXN-000175,ACC-18973,Name_3988,user3238@example.com,Upper-Mid,Canada,Quebec,Montreal,M1T 9T4,Credit,Credit,26.49,CAD,Merchant_319,Healthcare,Transfer,8/9/2025 22:11,3950.52,3977,FALSE,,FALSE,Web,TRUE,8,Saturday,August,Credit,Clean,26.48
TXN-000176,ACC-75325,Name_7084,user8597@example.com,Low,Canada,Ontario,Mississauga,B5C 2B4,Savings,Debit,45.93,CAD,Merchant_37,Healthcare,Transfer,9/16/2025 22:18,1950.2,1904.27,FALSE,,FALSE,Mobile,FALSE,9,Tuesday,September,Debit,Clean,-45.93
TXN-000177,ACC-37321,Name_8746,user7375@example.com,Upper-Mid,Canada,British Columbia,Victoria,M5H 0Y8,Checking,Debit,20.35,CAD,Merchant_130,Healthcare,Direct Debit,5/13/2025 1:41,12254.7,12234.36,FALSE,,FALSE,Mobile,FALSE,5,Tuesday,May,Debit,Clean,-20.34
TXN-000178,ACC-72294,Name_3539,user7084@example.com,Lower-Mid,Canada,Ontario,Mississauga,C3H 7C9,Savings,Debit,85.93,CAD,Merchant_477,Groceries,Card,4/16/2025 3:49,2715.18,2629.25,FALSE,,FALSE,Web,FALSE,4,Wednesday,April,Debit,Clean,-85.93
TXN-000179,ACC-15175,Name_8951,user8168@example.com,Mid,Canada,Ontario,Toronto,Y4Y 7J9,Checking,Debit,15.42,CAD,Merchant_279,Salary,Direct Debit,6/1/2025 17:56,5512.52,5497.11,TRUE,1.21,FALSE,Web,FALSE,6,Sunday,June,Debit,Clean,-15.41
TXN-000180,ACC-91290,Name_4912,user6254@example.com,Mid,Canada,Quebec,Montreal,C8R 3X7,Credit,Credit,304.96,CAD,Merchant_79,Utilities,Direct Debit,2/5/2026 20:48,4791.24,5096.2,FALSE,,FALSE,Web,FALSE,2,Thursday,February,Credit,Clean,304.96
TXN-000181,ACC-74213,Name_9615,user5193@example.com,Mid,Canada,Ontario,Toronto,B5K 9C0,Checking,Credit,37.55,CAD,Merchant_336,Healthcare,Card,2/16/2026 21:41,1908.42,1945.97,FALSE,,FALSE,Web,FALSE,2,Monday,February,Credit,Clean,37.55
